Payment Attempted On,Payment Successful On,Payment ID,Transaction ID,Issuer/Scheme,National/International,TSP Charges,Convenience Fee,CGST,SGST,IGST
'2020-06-15 11:56:30.0,'2020-06-15 11:57:59.0,328879532,418714,VISA,National,0.0,0.0,0.0,0.0,26.32
'2020-06-15 11:55:52.0,'2020-06-15 12:00:01.0,328879309,418712,SBIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-15 11:52:02.0,'2020-06-15 11:54:57.0,328877982,418706,VISA,National,0.0,0.0,0.0,0.0,13.36
'2020-06-15 11:49:26.0,'2020-06-15 11:50:35.0,328877038,418703,HDFB,,0.0,0.0,0.0,0.0,28.94
'2020-06-15 11:49:10.0,'2020-06-15 11:52:35.0,328876958,418701,VISA,National,0.0,0.0,0.0,0.0,15.52
'2020-06-15 11:47:22.0,'2020-06-15 11:48:29.0,328876356,418698,HDFB,,0.0,0.0,0.0,0.0,17.78
'2020-06-15 11:44:44.0,'2020-06-15 11:46:10.0,328875368,418689,CC,National,0.0,0.0,0.0,0.0,12.06
'2020-06-15 11:44:36.0,'2020-06-15 11:46:38.0,328875325,418687,CC,National,0.0,0.0,0.0,0.0,17.75
'2020-06-15 11:43:49.0,'2020-06-15 11:45:10.0,328875021,418688,VISA,National,0.0,0.0,0.0,0.0,11.74
'2020-06-15 11:41:27.0,'2020-06-15 11:42:32.0,328874137,418681,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-15 11:35:12.0,'2020-06-15 11:36:09.0,328871755,418674,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 11:29:31.0,'2020-06-15 11:30:34.0,328869561,418664,VISA,National,0.0,0.0,0.0,0.0,22.32
'2020-06-15 11:28:01.0,'2020-06-15 11:29:28.0,328869021,418660,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-15 11:27:32.0,'2020-06-15 11:35:47.0,328868868,418656,VISA,National,0.0,0.0,0.0,0.0,15.62
'2020-06-15 11:22:23.0,'2020-06-15 11:24:24.0,328867067,418648,MAST,National,0.0,0.0,0.0,0.0,18.83
'2020-06-15 11:21:38.0,'2020-06-15 11:26:25.0,328866797,418645,CC,National,0.0,0.0,0.0,0.0,19.55
'2020-06-15 11:13:32.0,'2020-06-15 11:15:44.0,328863731,418634,MAST,National,0.0,0.0,0.0,0.0,17.14
'2020-06-15 11:11:18.0,'2020-06-15 11:13:02.0,328862860,418629,VISA,National,0.0,0.0,0.0,0.0,19.62
'2020-06-15 11:11:01.0,'2020-06-15 11:12:12.0,328862778,418627,CC,National,0.0,0.0,0.0,0.0,10.87
'2020-06-15 11:09:57.0,'2020-06-15 11:11:42.0,328862317,418626,VISA,National,0.0,0.0,0.0,0.0,27.72
'2020-06-15 11:04:48.0,'2020-06-15 11:06:35.0,328860515,418617,MAST,National,0.0,0.0,0.0,0.0,30.1
'2020-06-15 11:00:29.0,'2020-06-15 11:02:08.0,328858942,418610,VISA,National,0.0,0.0,0.0,0.0,23.0
'2020-06-15 10:59:12.0,'2020-06-15 11:00:45.0,328858410,418606,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 10:55:14.0,'2020-06-15 10:57:31.0,328857117,418593,MAST,National,0.0,0.0,0.0,0.0,16.2
'2020-06-15 10:43:59.0,'2020-06-15 10:45:25.0,328853206,418577,CC,National,0.0,0.0,0.0,0.0,23.29
'2020-06-15 10:42:45.0,'2020-06-15 10:44:13.0,328852815,418570,CC,National,0.0,0.0,0.0,0.0,28.73
'2020-06-15 10:40:56.0,'2020-06-15 10:47:53.0,328852212,418561,VISA,National,0.0,0.0,0.0,0.0,28.94
'2020-06-15 10:40:44.0,'2020-06-15 10:42:01.0,328852157,418568,VISA,National,0.0,0.0,0.0,0.0,17.14
'2020-06-15 10:39:33.0,'2020-06-15 10:41:19.0,328851708,418562,VISA,National,0.0,0.0,0.0,0.0,19.4
'2020-06-15 10:34:44.0,'2020-06-15 10:36:21.0,328850125,418552,CC,National,0.0,0.0,0.0,0.0,20.38
'2020-06-15 10:32:13.0,'2020-06-15 10:35:15.0,328849352,418549,CC,National,0.0,0.0,0.0,0.0,15.01
'2020-06-15 10:25:18.0,'2020-06-15 10:27:49.0,328847192,418538,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 10:24:43.0,'2020-06-15 10:38:48.0,328847016,418542,PHONEPE,,0.0,0.0,0.0,0.0,14.58
'2020-06-15 10:17:46.0,'2020-06-15 10:20:41.0,328844853,418531,PAYTM,,0.0,0.0,0.0,0.0,30.96
'2020-06-15 10:17:12.0,'2020-06-15 10:19:46.0,328844648,418528,MAST,National,0.0,0.0,0.0,0.0,12.13
'2020-06-15 10:16:06.0,'2020-06-15 10:17:34.0,328844318,418527,RUPAY,National,0.0,0.0,0.0,0.0,12.2
'2020-06-15 10:16:02.0,'2020-06-15 10:17:25.0,328844296,418526,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 10:15:39.0,'2020-06-15 10:17:50.0,328844185,418525,MAST,National,0.0,0.0,0.0,0.0,16.92
'2020-06-15 10:14:03.0,'2020-06-15 10:15:55.0,328843695,418521,CC,National,0.0,0.0,0.0,0.0,10.87
'2020-06-15 10:12:14.0,'2020-06-15 10:13:25.0,328843193,418516,CC,National,0.0,0.0,0.0,0.0,14.08
'2020-06-15 09:47:34.0,'2020-06-15 09:48:20.0,328836525,418505,CC,National,0.0,0.0,0.0,0.0,16.13
'2020-06-15 09:46:06.0,'2020-06-15 09:48:30.0,328836181,418504,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 09:42:37.0,'2020-06-15 09:44:36.0,328835397,418500,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 09:38:46.0,'2020-06-15 09:39:55.0,328834551,418499,CC,National,0.0,0.0,0.0,0.0,30.13
'2020-06-15 09:34:57.0,'2020-06-15 09:46:38.0,328833742,418497,CC,National,0.0,0.0,0.0,0.0,21.31
'2020-06-15 09:34:20.0,'2020-06-15 09:35:45.0,328833600,418496,VISA,National,0.0,0.0,0.0,0.0,19.4
'2020-06-15 09:25:42.0,'2020-06-15 09:28:31.0,328831776,418495,VISA,National,0.0,0.0,0.0,0.0,12.56
'2020-06-15 09:23:05.0,'2020-06-15 09:28:28.0,328831272,418492,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 08:57:43.0,'2020-06-15 09:00:15.0,328826486,418491,CC,National,0.0,0.0,0.0,0.0,16.2
'2020-06-15 08:57:29.0,'2020-06-15 09:09:05.0,328826444,418490,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 08:49:39.0,'2020-06-15 08:51:55.0,328825063,418489,HDFB,,0.0,0.0,0.0,0.0,14.58
'2020-06-15 08:40:44.0,'2020-06-15 08:43:34.0,328823543,418486,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 08:31:38.0,'2020-06-15 08:32:45.0,328822062,418484,ICIB,,0.0,0.0,0.0,0.0,14.58
'2020-06-15 08:27:52.0,'2020-06-15 08:30:29.0,328821389,418482,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-15 08:12:34.0,'2020-06-15 08:14:41.0,328819087,418480,SBIB,,0.0,0.0,0.0,0.0,13.36
'2020-06-15 07:03:41.0,'2020-06-15 07:05:00.0,328811425,418478,VISA,National,0.0,0.0,0.0,0.0,18.83
'2020-06-15 07:03:30.0,'2020-06-15 07:04:49.0,328811405,418477,SBIB,,0.0,0.0,0.0,0.0,12.13
'2020-06-15 02:33:10.0,'2020-06-15 02:37:34.0,328804636,418474,CC,National,0.0,0.0,0.0,0.0,21.35
'2020-06-15 02:00:10.0,'2020-06-15 02:01:48.0,328803751,418473,PAYTM,,0.0,0.0,0.0,0.0,10.87
'2020-06-15 00:14:07.0,'2020-06-15 00:15:42.0,328796918,418471,VISA,National,0.0,0.0,0.0,0.0,21.31
'2020-06-15 00:10:51.0,'2020-06-15 00:12:51.0,328796582,418469,RUPAY,National,0.0,0.0,0.0,0.0,16.13
'2020-06-15 00:04:15.0,'2020-06-15 00:05:17.0,328795718,418468,VISA,National,0.0,0.0,0.0,0.0,21.31
'2020-06-14 23:24:02.0,'2020-06-14 23:28:50.0,328789168,418459,RUPAY,National,0.0,0.0,0.0,0.0,10.87
'2020-06-14 23:22:34.0,'2020-06-14 23:24:51.0,328788854,418458,PHONEPE,,0.0,0.0,0.0,0.0,18.83
'2020-06-14 23:14:59.0,'2020-06-14 23:16:06.0,328787086,418457,VISA,National,0.0,0.0,0.0,0.0,17.42
'2020-06-14 23:10:11.0,'2020-06-14 23:11:44.0,328785918,418455,VISA,National,0.0,0.0,0.0,0.0,28.37
'2020-06-14 23:03:49.0,'2020-06-14 23:04:30.0,328784414,418454,HDFB,,0.0,0.0,0.0,0.0,14.58
'2020-06-14 22:58:44.0,'2020-06-14 22:59:45.0,328783060,418451,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 22:53:16.0,'2020-06-14 22:55:02.0,328781762,418447,CC,National,0.0,0.0,0.0,0.0,8.32
'2020-06-14 22:49:06.0,'2020-06-14 22:51:45.0,328780574,418445,CC,National,0.0,0.0,0.0,0.0,13.36
'2020-06-14 22:32:47.0,'2020-06-14 22:33:38.0,328776310,418443,162B,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 22:27:09.0,'2020-06-14 22:33:29.0,328774749,418442,ICIB,,0.0,0.0,0.0,0.0,12.06
'2020-06-14 22:26:26.0,'2020-06-14 22:30:11.0,328774543,418441,162B,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 22:23:54.0,'2020-06-14 22:26:02.0,328773890,418439,RUPAY,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 22:23:39.0,'2020-06-14 22:25:13.0,328773831,418440,MAST,National,0.0,0.0,0.0,0.0,30.1
'2020-06-14 22:17:24.0,'2020-06-14 22:19:04.0,328772014,418438,CC,National,0.0,0.0,0.0,0.0,15.01
'2020-06-14 22:16:01.0,'2020-06-14 22:17:55.0,328771527,418437,MAST,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 22:15:41.0,'2020-06-14 22:16:56.0,328771364,418436,HDFB,,0.0,0.0,0.0,0.0,11.38
'2020-06-14 22:10:18.0,'2020-06-14 22:11:40.0,328769846,418434,CC,National,0.0,0.0,0.0,0.0,17.28
'2020-06-14 22:04:45.0,'2020-06-14 22:16:00.0,328768325,418431,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 21:57:45.0,'2020-06-14 21:59:57.0,328766190,418430,CC,National,0.0,0.0,0.0,0.0,19.15
'2020-06-14 21:48:49.0,'2020-06-14 21:51:01.0,328763710,418426,CC,National,0.0,0.0,0.0,0.0,16.2
'2020-06-14 21:38:48.0,'2020-06-14 21:41:07.0,328760831,418425,CC,National,0.0,0.0,0.0,0.0,18.58
'2020-06-14 21:32:41.0,'2020-06-14 21:34:05.0,328759184,418423,CC,National,0.0,0.0,0.0,0.0,16.2
'2020-06-14 21:29:45.0,'2020-06-14 21:37:44.0,328758325,418422,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 21:26:50.0,'2020-06-14 21:28:56.0,328757516,418421,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 21:24:44.0,'2020-06-14 21:26:28.0,328756968,418420,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 21:14:07.0,'2020-06-14 21:14:56.0,328753876,418419,CC,National,0.0,0.0,0.0,0.0,17.78
'2020-06-14 20:58:30.0,'2020-06-14 21:11:04.0,328749319,418418,PHONEPE,,0.0,0.0,0.0,0.0,22.32
'2020-06-14 20:44:44.0,'2020-06-14 20:45:49.0,328745468,418416,CC,National,0.0,0.0,0.0,0.0,14.08
'2020-06-14 20:40:04.0,'2020-06-14 20:41:39.0,328744111,418413,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-14 20:35:58.0,'2020-06-14 20:37:08.0,328742916,418411,AXIB,,0.0,0.0,0.0,0.0,20.81
'2020-06-14 20:28:10.0,'2020-06-14 20:29:40.0,328740550,418410,MAST,National,0.0,0.0,0.0,0.0,10.87
'2020-06-14 20:19:39.0,'2020-06-14 20:20:53.0,328738109,418408,RUPAY,National,0.0,0.0,0.0,0.0,12.56
'2020-06-14 20:06:58.0,'2020-06-14 20:14:40.0,328734498,418404,VISA,National,0.0,0.0,0.0,0.0,21.31
'2020-06-14 19:59:09.0,'2020-06-14 20:00:38.0,328732392,418401,MAST,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 19:55:11.0,'2020-06-14 19:55:48.0,328731312,418398,HDFB,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 19:53:00.0,'2020-06-14 19:58:53.0,328730755,418393,CC,National,0.0,0.0,0.0,0.0,17.14
'2020-06-14 19:52:07.0,'2020-06-14 19:56:44.0,328730517,418394,VISA,National,0.0,0.0,0.0,0.0,17.78
'2020-06-14 19:47:29.0,'2020-06-14 19:48:52.0,328729181,418392,VISA,National,0.0,0.0,0.0,0.0,17.14
'2020-06-14 19:43:16.0,'2020-06-14 19:44:46.0,328728076,418390,ICIB,,0.0,0.0,0.0,0.0,21.31
'2020-06-14 19:40:22.0,'2020-06-14 19:42:17.0,328727308,418387,VISA,National,0.0,0.0,0.0,0.0,20.2
'2020-06-14 19:40:11.0,'2020-06-14 19:42:24.0,328727251,418388,VISA,National,0.0,0.0,0.0,0.0,17.14
'2020-06-14 19:35:58.0,'2020-06-14 19:38:44.0,328726031,418382,RUPAY,National,0.0,0.0,0.0,0.0,16.2
'2020-06-14 19:33:04.0,'2020-06-14 19:35:03.0,328725300,418381,INDB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 19:25:45.0,'2020-06-14 19:35:11.0,328723304,418377,ICIB,,0.0,0.0,0.0,0.0,24.12
'2020-06-14 19:24:24.0,'2020-06-14 19:27:39.0,328722940,418376,PHONEPE,,0.0,0.0,0.0,0.0,17.14
'2020-06-14 19:22:21.0,'2020-06-14 19:24:20.0,328722244,418372,YESB,,0.0,0.0,0.0,0.0,21.31
'2020-06-14 19:20:48.0,'2020-06-14 19:26:56.0,328721819,418371,CC,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 19:08:33.0,'2020-06-14 19:09:30.0,328718134,418369,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 19:07:57.0,'2020-06-14 19:11:03.0,328717971,418368,CC,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 19:06:43.0,'2020-06-14 19:08:21.0,328717660,418363,AXIB,,0.0,0.0,0.0,0.0,17.14
'2020-06-14 19:05:53.0,'2020-06-14 19:07:05.0,328717410,418366,VISA,National,0.0,0.0,0.0,0.0,10.87
'2020-06-14 18:58:34.0,'2020-06-14 19:02:03.0,328715488,418361,MAST,National,0.0,0.0,0.0,0.0,19.4
'2020-06-14 18:54:31.0,'2020-06-14 18:56:02.0,328714442,418353,VISA,National,0.0,0.0,0.0,0.0,13.36
'2020-06-14 18:51:51.0,'2020-06-14 18:53:42.0,328713828,418356,MAST,National,0.0,0.0,0.0,0.0,24.12
'2020-06-14 18:50:14.0,'2020-06-14 18:56:33.0,328713457,418354,CC,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 18:46:52.0,'2020-06-14 18:48:57.0,328712541,418352,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 18:41:01.0,'2020-06-14 18:46:34.0,328711058,418349,MAST,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 18:39:56.0,'2020-06-14 18:40:43.0,328710704,418348,CC,National,0.0,0.0,0.0,0.0,12.56
'2020-06-14 18:38:59.0,'2020-06-14 18:40:21.0,328710498,418346,ICIB,,0.0,0.0,0.0,0.0,20.81
'2020-06-14 18:36:52.0,'2020-06-14 18:38:58.0,328709955,418345,VISA,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 18:35:01.0,'2020-06-14 18:35:27.0,328709468,418344,CC,National,0.0,0.0,0.0,0.0,12.56
'2020-06-14 18:34:54.0,'2020-06-14 18:36:11.0,328709443,418343,MAST,National,0.0,0.0,0.0,0.0,19.4
'2020-06-14 18:31:31.0,'2020-06-14 18:33:06.0,328708547,418342,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 18:28:27.0,'2020-06-14 18:30:03.0,328707681,418341,CC,National,0.0,0.0,0.0,0.0,18.11
'2020-06-14 18:27:02.0,'2020-06-14 18:28:02.0,328707347,418340,CC,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 18:19:17.0,'2020-06-14 18:20:51.0,328705324,418338,HDFB,,0.0,0.0,0.0,0.0,12.46
'2020-06-14 18:15:59.0,'2020-06-14 18:17:10.0,328704493,418337,VISA,National,0.0,0.0,0.0,0.0,11.66
'2020-06-14 18:14:11.0,'2020-06-14 18:14:54.0,328704039,418335,HDFB,,0.0,0.0,0.0,0.0,13.03
'2020-06-14 18:13:14.0,'2020-06-14 18:14:47.0,328703800,418334,HDFB,,0.0,0.0,0.0,0.0,20.81
'2020-06-14 18:12:45.0,'2020-06-14 18:14:09.0,328703674,418333,SBIB,,0.0,0.0,0.0,0.0,13.36
'2020-06-14 18:06:40.0,'2020-06-14 18:07:53.0,328702089,418331,CC,National,0.0,0.0,0.0,0.0,19.4
'2020-06-14 18:04:59.0,'2020-06-14 18:06:24.0,328701633,418328,HDFB,,0.0,0.0,0.0,0.0,13.03
'2020-06-14 18:04:27.0,'2020-06-14 18:05:48.0,328701500,418329,CC,National,0.0,0.0,0.0,0.0,17.78
'2020-06-14 17:51:48.0,'2020-06-14 17:52:46.0,328698242,418325,ICIB,,0.0,0.0,0.0,0.0,14.58
'2020-06-14 17:50:02.0,'2020-06-14 17:53:22.0,328697746,418324,VISA,National,0.0,0.0,0.0,0.0,11.66
'2020-06-14 17:48:56.0,'2020-06-14 17:51:23.0,328697431,418322,PAYTM,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 17:47:20.0,'2020-06-14 17:48:28.0,328697059,418320,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 17:47:10.0,'2020-06-14 17:48:24.0,328697007,418319,AXIB,,0.0,0.0,0.0,0.0,14.58
'2020-06-14 17:45:03.0,'2020-06-14 17:49:47.0,328696444,418317,SBIB,,0.0,0.0,0.0,0.0,17.78
'2020-06-14 17:44:15.0,'2020-06-14 17:47:08.0,328696239,418316,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-14 17:43:07.0,'2020-06-14 17:44:26.0,328695923,418314,AXIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 17:42:35.0,'2020-06-14 17:44:25.0,328695792,418312,CC,National,0.0,0.0,0.0,0.0,10.55
'2020-06-14 17:42:23.0,'2020-06-14 17:43:44.0,328695735,418309,AXIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 17:32:59.0,'2020-06-14 17:43:17.0,328693280,418308,AXIB,,0.0,0.0,0.0,0.0,17.78
'2020-06-14 17:16:57.0,'2020-06-14 17:18:14.0,328689162,418307,CC,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 17:13:40.0,'2020-06-14 17:14:57.0,328688356,418306,CC,National,0.0,0.0,0.0,0.0,27.72
'2020-06-14 16:47:51.0,'2020-06-14 16:49:26.0,328681954,418303,CC,National,0.0,0.0,0.0,0.0,17.14
'2020-06-14 16:47:46.0,'2020-06-14 16:50:06.0,328681923,418302,FEDB,,0.0,0.0,0.0,0.0,30.96
'2020-06-14 16:30:33.0,'2020-06-14 16:31:52.0,328677627,418295,CC,National,0.0,0.0,0.0,0.0,20.12
'2020-06-14 16:28:16.0,'2020-06-14 16:30:33.0,328676998,418294,AXIB,,0.0,0.0,0.0,0.0,21.31
'2020-06-14 16:23:49.0,'2020-06-14 16:25:52.0,328675935,418293,RUPAY,National,0.0,0.0,0.0,0.0,28.73
'2020-06-14 16:19:06.0,'2020-06-14 16:21:21.0,328674678,418291,CC,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 16:18:57.0,'2020-06-14 16:19:51.0,328674627,418290,SBIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 16:16:17.0,'2020-06-14 16:51:26.0,328674027,418288,HDFB,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 16:14:18.0,'2020-06-14 16:16:34.0,328673544,418286,VISA,National,0.0,0.0,0.0,0.0,29.27
'2020-06-14 16:02:56.0,'2020-06-14 16:04:36.0,328670690,418282,CC,National,0.0,0.0,0.0,0.0,21.31
'2020-06-14 15:59:09.0,'2020-06-14 16:00:11.0,328669764,418281,SBIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 15:56:59.0,'2020-06-14 16:00:39.0,328669269,418280,MAST,National,0.0,0.0,0.0,0.0,20.38
'2020-06-14 15:51:38.0,'2020-06-14 15:54:29.0,328667948,418278,CC,National,0.0,0.0,0.0,0.0,22.32
'2020-06-14 15:50:15.0,'2020-06-14 15:57:52.0,328667585,418279,RUPAY,National,0.0,0.0,0.0,0.0,19.55
'2020-06-14 15:40:32.0,'2020-06-14 15:42:18.0,328665202,418274,PHONEPE,,0.0,0.0,0.0,0.0,11.66
'2020-06-14 15:23:34.0,'2020-06-14 15:27:06.0,328661225,418273,RUPAY,National,0.0,0.0,0.0,0.0,27.72
'2020-06-14 15:22:10.0,'2020-06-14 15:23:43.0,328660930,418272,SBIB,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 15:00:05.0,'2020-06-14 15:02:11.0,328656690,418270,CC,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 14:53:03.0,'2020-06-14 15:15:01.0,328655482,418268,CC,National,0.0,0.0,0.0,0.0,30.96
'2020-06-14 14:49:53.0,'2020-06-14 14:51:48.0,328654868,418267,SBIB,,0.0,0.0,0.0,0.0,12.78
'2020-06-14 14:48:32.0,'2020-06-14 14:50:27.0,328654639,418266,RUPAY,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 14:45:38.0,'2020-06-14 14:51:17.0,328654160,418263,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 14:30:36.0,'2020-06-14 14:32:15.0,328651551,418262,CC,National,0.0,0.0,0.0,0.0,27.72
'2020-06-14 14:17:37.0,'2020-06-14 14:20:57.0,328649095,418259,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 13:49:21.0,'2020-06-14 13:51:19.0,328643668,418258,CC,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 13:49:09.0,'2020-06-14 13:50:55.0,328643638,418257,MAST,National,0.0,0.0,0.0,0.0,19.55
'2020-06-14 13:43:43.0,'2020-06-14 13:46:01.0,328642638,418256,HDFB,,0.0,0.0,0.0,0.0,16.13
'2020-06-14 13:38:59.0,'2020-06-14 13:44:59.0,328641746,418255,MAST,National,0.0,0.0,0.0,0.0,12.56
'2020-06-14 13:34:48.0,'2020-06-14 13:36:11.0,328641043,418252,CC,National,0.0,0.0,0.0,0.0,20.81
'2020-06-14 13:29:17.0,'2020-06-14 13:33:20.0,328639920,418249,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 13:28:55.0,'2020-06-14 13:30:19.0,328639842,418248,CC,National,0.0,0.0,0.0,0.0,27.72
'2020-06-14 13:26:21.0,'2020-06-14 13:28:42.0,328639312,418245,VISA,National,0.0,0.0,0.0,0.0,19.4
'2020-06-14 13:13:10.0,'2020-06-14 13:14:46.0,328636551,418241,MAST,National,0.0,0.0,0.0,0.0,18.58
'2020-06-14 13:11:42.0,'2020-06-14 13:12:34.0,328636271,418240,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 13:08:53.0,'2020-06-14 13:11:18.0,328635507,418238,VISA,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 13:03:08.0,'2020-06-14 13:09:58.0,328634300,418236,VJYB,,0.0,0.0,0.0,0.0,30.96
'2020-06-14 12:45:07.0,'2020-06-14 12:46:12.0,328630138,418217,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 12:42:55.0,'2020-06-14 12:44:25.0,328629696,418216,CC,National,0.0,0.0,0.0,0.0,20.38
'2020-06-14 12:38:28.0,'2020-06-14 12:39:11.0,328628599,418214,AXIB,,0.0,0.0,0.0,0.0,10.87
'2020-06-14 12:38:11.0,'2020-06-14 12:39:30.0,328628542,418213,CC,National,0.0,0.0,0.0,0.0,10.76
'2020-06-14 12:36:28.0,'2020-06-14 12:37:18.0,328628121,418212,CC,National,0.0,0.0,0.0,0.0,18.83
'2020-06-14 12:35:02.0,'2020-06-14 12:35:45.0,328627797,418210,HDFB,,0.0,0.0,0.0,0.0,18.11
'2020-06-14 12:31:37.0,'2020-06-14 12:32:51.0,328627040,418207,SBIB,,0.0,0.0,0.0,0.0,20.38
'2020-06-14 12:24:36.0,'2020-06-14 12:26:08.0,328625389,418205,SBIB,,0.0,0.0,0.0,0.0,22.28
'2020-06-14 12:21:54.0,'2020-06-14 12:24:32.0,328624728,418123,MAST,National,0.0,0.0,0.0,0.0,10.55
'2020-06-14 12:14:39.0,'2020-06-14 12:16:27.0,328622922,418204,VISA,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 12:14:12.0,'2020-06-14 12:14:59.0,328622812,418203,HDFB,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 12:13:27.0,'2020-06-14 12:18:56.0,328622642,418202,CC,National,0.0,0.0,0.0,0.0,27.72
'2020-06-14 11:59:45.0,'2020-06-14 12:00:26.0,328618614,418199,CC,National,0.0,0.0,0.0,0.0,28.94
'2020-06-14 11:49:02.0,'2020-06-14 11:54:06.0,328616000,418194,CC,National,0.0,0.0,0.0,0.0,19.62
'2020-06-14 11:46:16.0,'2020-06-14 11:47:15.0,328615362,418192,ICIB,,0.0,0.0,0.0,0.0,18.83
'2020-06-14 11:40:52.0,'2020-06-14 11:42:02.0,328614143,418187,IDFCNB,,0.0,0.0,0.0,0.0,19.55
'2020-06-14 11:36:11.0,'2020-06-14 11:37:00.0,328612971,418185,HDFB,,0.0,0.0,0.0,0.0,18.58
'2020-06-14 11:36:08.0,'2020-06-14 11:38:13.0,328612964,418184,CC,National,0.0,0.0,0.0,0.0,21.85
'2020-06-14 11:25:47.0,'2020-06-14 11:27:12.0,328610545,418183,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 11:13:22.0,'2020-06-14 11:15:34.0,328607779,418179,CC,National,0.0,0.0,0.0,0.0,19.44
'2020-06-14 11:12:54.0,'2020-06-14 11:19:41.0,328607695,418178,VISA,National,0.0,0.0,0.0,0.0,12.78
'2020-06-14 11:06:14.0,'2020-06-14 11:09:41.0,328606192,418175,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-14 11:03:57.0,'2020-06-14 11:06:05.0,328605696,418174,INDB,,0.0,0.0,0.0,0.0,15.48
'2020-06-14 11:03:57.0,'2020-06-14 11:08:30.0,328605692,418173,UPI,,0.0,0.0,0.0,0.0,0.9
'2020-06-14 11:01:37.0,'2020-06-14 11:04:13.0,328605211,418172,RUPAY,National,0.0,0.0,0.0,0.0,14.4
'2020-06-14 10:52:54.0,'2020-06-14 10:53:43.0,328603196,418170,HDFB,,0.0,0.0,0.0,0.0,12.56
'2020-06-14 10:52:02.0,'2020-06-14 10:54:17.0,328603023,418167,MAST,National,0.0,0.0,0.0,0.0,14.58
'2020-06-14 10:50:35.0,'2020-06-14 10:52:08.0,328602738,418168,MAST,National,0.0,0.0,0.0,0.0,13.36
'2020-06-14 10:50:14.0,'2020-06-14 10:51:12.0,328602669,418169,CC,National,0.0,0.0,0.0,0.0,11.66
'2020-06-14 10:36:30.0,'2020-06-14 10:40:04.0,328599587,418166,CC,National,0.0,0.0,0.0,0.0,11.38
'2020-06-14 10:33:49.0,'2020-06-14 10:35:30.0,328599032,418165,CC,National,0.0,0.0,0.0,0.0,13.36
